discount,discounted_price,name,original_price,product_id,product_info,product_url,total_reviews
36,28.99,Kangaroo Pocket Dashiki Print Drawstring Hoodie,39.426,8365078,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;FabricStretch:SlightStretch;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.5600kg;PackageContents:1xHoodie",https://www.dresslily.com/kangaroo-pocket-dashiki-print-drawstring-product8365078.html,
41,32.99,Kangaroo Pocket Pintuck Detail Fleece Hoodie,46.516,8373807,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Cotton;FabricStretch:SlightStretch;Thickness:Regular;Patterns:Solid;Season:Fall,Winter;Weight:0.7700kg;PackageContents:1xHoodie",https://www.dresslily.com/kangaroo-pocket-pintuck-detail-fleece-product8373807.html,2
44,19.99,Long Sleeve Hoodie Asymmetrical Hem Pullover Longline Sweatshirt With Hood,28.786,8453813,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily,Outdoor;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Others;Material:Elastane,Polyester;FabricStretch:SlightStretch;Season:Fall;Weight:0.5500kg;PackageContents:1xHoodie",https://www.dresslily.com/long-sleeve-hoodie-asymmetrical-hem-product8453813.html,
48,29.99,Panel Drawstring Pullover Hoodie,44.385,6372593,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:ColorBlock;Season:Fall;Weight:0.6060kg;PackageContents:1xHoodie",https://www.dresslily.com/panel-drawstring-pullover-hoodie-product6372593.html,1
46,28.99,Ethnic Geometric Print Raglan Sleeve Hoodie,42.325,5293640,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Geometric;Season:Fall;Weight:0.4990kg;PackageContents:1xHoodie",https://www.dresslily.com/ethnic-geometric-print-raglan-sleeve-product5293640.html,1
42,28.99,Colorful Fire Flame Print Hoodie Kangaroo Pocket Drawstring Casual Hoodie,41.166,8455716,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;FitType:RegularFit;Collar:Hooded;Length:Regular;SleeveLength:LongSleeves;PatternType:Flame;Embellishment:FrontPocket;Material:Polyester;FabricStretch:SlightStretch;Season:Fall,Spring,Winter;Weight:0.5200kg;PackageContents:1xHoodie",https://www.dresslily.com/colorful-fire-flame-print-hoodie-product8455716.html,
49,22.99,Contrast Colorblock 2 In 1 Hoodie Letter Print Drawstring Long Sleeve Sweatshirt With Hood,34.255,8460032,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Colorblock,Letter;Material:Polyester,Spandex;FabricStretch:NoStretch;Season:Fall;Weight:0.5950kg;PackageContents:1xHoodie",https://www.dresslily.com/contrast-colorblock-2-in-1-product8460032.html,
44,26.99,Christmas Hoodie Skull With Hat Pattern Drawstring Long Sleeve Sweatshirt With Hood,38.866,8461983,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:ChristmasDay,Daily;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Skulls;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Winter;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/christmas-hoodie-skull-with-hat-product8461983.html,
44,28.99,Hat Lion 3D Print Pullover Hoodie,41.746,8458073,";ClothesType:Hoodie;Occasion:Casual ,DailyUse,GoingOut;Style:Fashion;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D,Animal;Weight:0.4700kg;PackageContents:1xHoodie",https://www.dresslily.com/hat-lion-3d-print-pullover-product8458073.html,
47,26.99,Slogan Hoodie Pocket Drawstring Long Sleeve Sweatshirt With Hood,39.675,8462684,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Slogan;Embellishment:Pocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/slogan-hoodie-pocket-drawstring-long-product8462684.html,
43,28.99,Gothic Hoodie Skull Pattern Drawstring Pocket Long Sleeve Sweatshirt With Hood,41.456,8458649,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion,Gothic;Occasions:Daily;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Skull;Embellishment:Pocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/gothic-hoodie-skull-pattern-drawstring-product8458649.html,1
42,29.99,Galaxy Wolf Pattern Hoodie Drawstring Long Sleeve Kangaroo Pocket Sweatshirt With Hood,42.586,8470681,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Galaxy,Wolf;Embellishment:Pocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall,Winter;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/galaxy-wolf-pattern-hoodie-drawstring-product8470681.html,1
40,24.99,Raglan Sleeve Drawstring Color Block Hoodie,34.986,7282504,";ClothesType:Hoodie;Occasion:DailyUse;Style:Fashion;FitType:Regular;SleeveLength:Full;Material:Polyester,Polyurethane,Rayon;Thickness:Regular;Patterns:ColorBlock;Season:Fall;Weight:0.3700kg;PackageContents:1xHoodie",https://www.dresslily.com/raglan-sleeve-drawstring-color-block-product7282504.html,1
44,16.99,Plain Color Short Sleeve Hoodie Curved Hem Applique Drawstring Casual Hoodie,24.466,8472992,";Gender:ForMen;ClothesType:Hoodies;Style:Casual;Occasions:Daily,Sports;FitType:RegularFit;Collar:Hooded;SleeveLength:ShortSleeves;PatternType:SolidColor;Embellishment:Applique;Material:Cotton,Polyester;FabricStretch:SlightStretch;Season:Fall,Spring,Winter;Weight:0.2750kg;PackageContents:1xHoodie",https://www.dresslily.com/plain-color-short-sleeve-hoodie-product8472992.html,
44,28.99,Abstract Print Zip Up Pockets Hoodie,41.746,8161275,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;ClosureType:Zipper;Patterns:Print;Season:Fall,Spring;Weight:0.5600kg;PackageContents:1xHoodie",https://www.dresslily.com/abstract-print-zip-up-pockets-product8161275.html,1
44,28.99,Halloween Colorful Skull Printed Pullover Hoodie,41.746,3286559,";ClothesType:Hoodie;Occasion:Halloween;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Skull;Season:Fall;Weight:0.6610kg;PackageContents:1xHoodie",https://www.dresslily.com/halloween-colorful-skull-printed-pullover-product3286559.html,1
53,32.99,Elbow Patch Pintuck Detail Fleece Hoodie,50.475,8373830,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester;FabricStretch:NoStretch;Thickness:Regular;Patterns:Others;Season:Fall,Winter;Weight:0.8200kg;PackageContents:1xHoodie",https://www.dresslily.com/elbow-patch-pintuck-detail-fleece-product8373830.html,1
47,28.99,Printed Kangaroo Pocket Raglan Sleeve Drawstring Hoodie,42.615,1726230,;Style:Fashion;ShirtLength:Regular;SleeveLength:Full;Material:CottonBlends;Weight:0.600kg;PackageContents:1xHoodie,https://www.dresslily.com/kangaroo-pocket-printed-raglan-sleeve-hoodie-product1726230.html,2
45,38.99,Faux Leather Insert Button Up Gothic Hoodie,56.535,8194653,";ClothesType:Hoodie;Occasion:Halloween,NightOut;Style:Gothic;FitType:Regular;SleeveLength:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.7800kg;PackageContents:1xHoodie",https://www.dresslily.com/faux-leather-insert-button-up-product8194653.html,30
41,28.99,Contrasting Letter Slogan Print Graphic Hoodie Kangaroo Pocket Drawstring Casual Hoodie,40.876,8462657,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;FitType:RegularFit;Collar:Hooded;SleeveLength:LongSleeves;PatternType:Letter;Embellishment:FrontPocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/contrasting-letter-slogan-print-graphic-product8462657.html,1
44,28.99,Sheep Oil Paint Pattern Front Pocket Casual Hoodie,41.746,8340416,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;FabricStretch:SlightStretch;Thickness:Regular;Patterns:Animal,Painting;Season:Fall,Spring;Weight:0.5600kg;PackageContents:1xHoodie",https://www.dresslily.com/sheep-oil-paint-pattern-front-product8340416.html,
46,28.99,Moon Night Pumpkin Halloween Party Kangaroo Pocket Hoodie,42.325,8161639,";ClothesType:Hoodie;Occasion:Daily,DailyUse,Halloween;Style:Fashion;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:Letter,Moon,Pumpkin;Season:Fall,Spring;Weight:0.5300kg;PackageContents:1xHoodie",https://www.dresslily.com/moon-night-pumpkin-halloween-party-product8161639.html,
43,28.99,Universe Space Planet Print Casual Hoodie,41.456,8348427,";ClothesType:Hoodie;Occasion:Daily;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Polyester;FabricStretch:NoStretch;Thickness:Regular;Patterns:Galaxy;Season:Fall,Spring,Winter;Weight:0.6400kg;PackageContents:1xHoodie",https://www.dresslily.com/universe-space-planet-print-casual-product8348427.html,
45,24.99,Letter Slogan Pistol Print Graphic Hoodie Kangaroo Pocket Drawstring Drop Shoulder Hoodie,36.236,8457765,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;FitType:RegularFit;Collar:Hooded;Length:Regular;SleeveLength:LongSleeves;PatternType:Graphic,Letter;Embellishment:FrontPocket;Material:Polyester,Spandex;FabricStretch:SlightStretch;Season:Fall,Spring;Weight:0.5000kg;PackageContents:1xHoodie",https://www.dresslily.com/letter-slogan-pistol-print-graphic-product8457765.html,
49,26.99,Color Block Raglan Sleeve Hoodie,40.215,2861950,";ClothesType:Hoodie;Occasion:Casual ,GoingOut,Sports;Style:Casual;ShirtLength:Regular;SleeveLength:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Weight:0.6400kg;PackageContents:1xHoodie",https://www.dresslily.com/color-block-raglan-sleeve-hoodie-product2861950.html,3
50,22.99,Textured Hoodie Plain Color Drawstring Long Sleeve Kangaroo Pocket Sweatshirt With Hood,34.485,8466790,";Gender:ForMen;ClothesType:Hoodies;Style:Casual,Fashion;Occasions:Daily;Collar:Hooded;SleeveLength:LongSleeves;PatternType:SolidColor;Embellishment:Pocket;Material:Polyester;FabricStretch:SlightStretch;Season:Fall,Winter;Weight:0.4700kg;PackageContents:1xHoodie",https://www.dresslily.com/textured-hoodie-plain-color-drawstring-product8466790.html,
51,28.99,Casual Panel Drawstring Hoodie,43.775,6372596,";ClothesType:Hoodie;Occasion:DailyUse;Style:Casual;FitType:Regular;ShirtLength:Regular;SleeveLength:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:ColorBlock;Season:Fall;Weight:0.7320kg;PackageContents:1xHoodie",https://www.dresslily.com/casual-panel-drawstring-hoodie-product6372596.html,
50,26.99,Skull Pattern Kangaroo Pocket Hoodie,40.485,7784081,";ClothesType:Hoodie;Occasion:Daily,Festival;Style:Fashion;FitType:Regular;SleeveLength:Full;Material:Polyester;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.5900kg;PackageContents:1xHoodie",https://www.dresslily.com/skull-pattern-kangaroo-pocket-hoodie-product7784081.html,1
